"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"lot",-0.317189335823059,0.694230675697327,2.0146050453186,-0.434298187494278,1.09670174121857,1.62617027759552,-0.212448880076408,-0.37082251906395,-0.182862102985382,0.0398263856768608,-0.14946585893631,-0.271891921758652,1.42793428897858,-2.30768656730652,1.21048760414124,1.19148564338684,-0.21455742418766,-1.50888538360596,0.633348345756531,0.232930108904839,-1.21728718280792,-0.33860918879509,0.607943713665009,-0.162712946534157,-1.16027057170868,0.562428534030914,0.37676414847374,0.163180381059647,-0.584150612354279,0.599225461483002,-0.934102296829224,0.716980755329132,-0.265466839075089,-0.608692765235901,1.01895499229431,0.703722178936005,0.3171346783638,-0.280818998813629,-0.234446823596954,0.920254170894623,1.58051443099976,-1.19616806507111,1.30309987068176,-0.391128778457642,-0.376652330160141,-1.15826547145844,2.06530857086182,-0.570669770240784,-2.62794589996338,-0.504655003547668
"dual",-0.252225190401077,-0.646713376045227,0.356500148773193,0.0837495476007462,-0.687347531318665,-2.1935772895813,0.268153935670853,1.45308136940002,0.220595642924309,-0.767634332180023,0.0302013233304024,-1.58061587810516,-0.636735677719116,0.0399644374847412,-0.351848483085632,1.70179867744446,-0.692283987998962,-1.12092518806458,-0.0641385838389397,0.271386086940765,-0.484438538551331,-0.118762508034706,1.2559335231781,0.832126617431641,-1.58273315429688,0.486355096101761,-0.301116615533829,1.10679316520691,-0.953175663948059,-1.41887056827545,-0.887665808200836,1.03186655044556,-0.0834254771471024,-0.250187039375305,-1.06581485271454,0.541584253311157,-0.981109023094177,0.407725512981415,1.44343209266663,-0.0319799743592739,-0.311137616634369,3.28175687789917,0.157112017273903,1.49623155593872,-1.10932302474976,0.624569296836853,0.731554687023163,1.11290788650513,-0.673820734024048,0.705549895763397
"concerns",1.2735538482666,1.73165571689606,-0.830943703651428,-0.997188687324524,0.656737506389618,-0.12169498950243,-0.878069818019867,-0.885561227798462,-0.749489367008209,-1.49325501918793,0.704829573631287,0.270573973655701,-0.247731447219849,0.645532727241516,-0.846017062664032,-1.29292690753937,-0.15930512547493,0.662503659725189,-1.90850579738617,-0.204040035605431,0.937491476535797,-0.18648487329483,-0.586975634098053,-1.29882299900055,0.274552285671234,-0.265061795711517,-2.08330202102661,-0.598305761814117,0.667439818382263,0.333945959806442,-0.880122542381287,1.08711862564087,0.689424455165863,-0.575967073440552,0.554027855396271,-0.11675039678812,0.753382980823517,1.99903357028961,-1.3642885684967,-0.572969853878021,-0.949558436870575,-0.249716535210609,1.94220685958862,1.5372074842453,1.07742440700531,0.51146799325943,0.142627447843552,-1.70032143592834,1.2969217300415,-0.139836311340332
"value",1.07841980457306,-0.397944867610931,-0.570940017700195,-0.761853277683258,-0.167445361614227,0.963202178478241,-0.830704748630524,0.796960830688477,0.755944430828094,1.83395528793335,0.52148026227951,0.432950884103775,0.70135509967804,-0.552320837974548,0.29628849029541,-0.557929813861847,0.847436368465424,1.49101841449738,-0.00682191271334887,1.25923001766205,-2.32076954841614,-0.0572564527392387,0.101148642599583,2.20288443565369,0.644390225410461,0.0435339249670506,1.13891077041626,1.60014665126801,-1.09378504753113,0.68163001537323,-0.198889181017876,0.112740725278854,-0.239789694547653,-0.502018392086029,0.270196467638016,-0.324866116046906,0.563760876655579,-1.75504434108734,-0.0705907419323921,-0.579330503940582,-0.681411445140839,-0.152336403727531,2.71337819099426,0.607348799705505,-0.367913722991943,1.2498551607132,-0.0880723223090172,-0.439645677804947,-1.85300290584564,-1.16454827785492
"charmed",-0.874970853328705,0.717064738273621,-1.8028028011322,-0.798077881336212,0.265235185623169,-0.951939165592194,-1.44307219982147,0.947596669197083,0.0610321015119553,0.039278618991375,-0.1026880890131,0.417674154043198,-1.33938074111938,-0.230576649308205,1.2709618806839,1.92337918281555,0.0597208887338638,-0.427052140235901,1.06452608108521,-0.793227314949036,-1.27459800243378,-0.156873390078545,0.784993767738342,-0.47852298617363,1.54149770736694,-0.748531877994537,-0.591893672943115,0.252778083086014,2.53789830207825,0.367624491453171,-0.868004620075226,-0.598054468631744,0.422836244106293,-0.050525389611721,0.199417412281036,0.792534291744232,0.669360756874084,1.41079545021057,2.12399888038635,-1.09883177280426,-0.507830560207367,0.309417963027954,-1.51242160797119,0.294048845767975,-1.784539103508,0.00337673886679113,-0.14533868432045,-1.49075961112976,-0.126844510436058,0.930258572101593
"photo",-1.27766561508179,-0.582605302333832,0.326990395784378,-0.490480095148087,-1.81310188770294,1.56865251064301,-0.75135064125061,0.795601010322571,-1.84309005737305,0.54525762796402,1.33984267711639,0.189202830195427,0.913687884807587,-1.81116342544556,0.33299908041954,0.3176209628582,0.521566927433014,-0.242954552173615,-1.70001792907715,-0.938147962093353,-0.200355902314186,1.86096131801605,0.196608394384384,1.17325747013092,0.48054176568985,0.387562096118927,-0.893592715263367,-0.415639817714691,-0.82853764295578,0.603894174098969,-1.45309329032898,0.178061842918396,-1.21744287014008,-0.139736890792847,0.157788574695587,-0.88339638710022,1.30919051170349,2.11261558532715,-0.946976482868195,0.687931656837463,0.570533454418182,-0.160931512713432,0.317141741514206,-0.161488965153694,1.36748242378235,-1.13258516788483,0.170772328972816,0.159227818250656,0.0449582561850548,-1.9429337978363
"love",0.963311433792114,-0.314355492591858,-1.16905462741852,0.307384639978409,1.59420490264893,0.482848674058914,1.19741094112396,1.25579607486725,0.408803969621658,0.805399239063263,-0.462570786476135,-0.821146368980408,-1.66384744644165,-0.468324482440948,-1.33181929588318,0.56134021282196,-1.04693818092346,1.11626482009888,1.4002525806427,0.511405646800995,-1.28531038761139,-1.1044112443924,1.37289118766785,-0.204850599169731,1.62288188934326,-0.719462752342224,0.470685303211212,0.129294574260712,0.446826636791229,2.03640198707581,-0.805137991905212,-0.363522619009018,-0.634640514850616,1.48824095726013,1.03059911727905,-1.27341938018799,-0.823005497455597,2.13116669654846,0.226245746016502,-0.00149492721538991,0.102560728788376,1.0165114402771,-1.33872556686401,-0.290126502513885,0.139130488038063,-1.33545935153961,-0.0644466504454613,-1.25137174129486,-0.227561995387077,-0.387100368738174
"vs",-0.208203226327896,1.06731975078583,0.561624944210052,1.04152131080627,-1.45984637737274,0.86892569065094,0.449950456619263,-0.366597026586533,1.40562164783478,0.912380158901215,0.311405450105667,-1.12865316867828,-0.179495796561241,0.112705677747726,1.48126804828644,-1.40462243556976,-0.905619382858276,-0.0782162100076675,-0.427611142396927,-1.06144213676453,-1.11118614673615,-0.539571702480316,1.55145907402039,0.981126546859741,1.11663198471069,0.160757154226303,0.624658703804016,1.06719517707825,0.512015998363495,-1.12274742126465,-2.3687686920166,1.02597153186798,-2.28487753868103,0.592273354530334,0.190811961889267,-1.43859302997589,1.2259064912796,-0.303954690694809,0.790374457836151,-0.563483953475952,-0.107373632490635,1.1622987985611,-0.614704370498657,-0.999470710754395,0.104770936071873,0.731472551822662,-1.53487539291382,0.000100189929071348,0.675518333911896,-1.21299386024475
"he",-0.564112484455109,1.41059482097626,-0.116659320890903,-0.323602139949799,0.879926383495331,-0.329529762268066,0.0760886892676353,-0.368053555488586,-0.163005441427231,-0.171726197004318,0.571270763874054,1.00822925567627,-1.49423229694366,-1.14908194541931,-0.103410176932812,0.426550805568695,2.30531120300293,-0.832981526851654,1.52243041992188,0.882028937339783,0.280408382415771,2.09823489189148,0.0191120505332947,1.14211475849152,-0.871663987636566,0.644155383110046,0.253413498401642,-1.10232675075531,0.306408435106277,-0.268257051706314,-1.221635222435,0.350122004747391,0.721363008022308,-0.430987507104874,-1.68365204334259,0.342660844326019,0.713496088981628,-1.40987205505371,1.12885415554047,0.25560599565506,-0.503561913967133,1.554123878479,-0.626359343528748,1.6678307056427,-0.494029670953751,-1.61211156845093,-0.736015498638153,-0.888164699077606,-0.340458989143372,-2.15705513954163
"show",0.827891886234283,1.62681877613068,-1.47230315208435,0.401467472314835,-1.67806732654572,1.2068372964859,-1.65196430683136,0.952585756778717,-0.817797899246216,0.392861038446426,-0.304371982812881,0.586066782474518,-0.528633952140808,0.497068285942078,1.0340164899826,-0.123325794935226,0.156082555651665,1.68841254711151,0.985587954521179,-1.23844873905182,1.75225305557251,-1.10781991481781,-0.0440169423818588,-0.51802933216095,-1.51218032836914,0.0283493734896183,-1.69287633895874,-0.0555935353040695,0.571752846240997,0.493500620126724,-0.489212810993195,-1.0536208152771,0.437414795160294,-1.82060670852661,-0.707192242145538,1.16328608989716,-0.170528188347816,-0.364969283342361,-0.438519597053528,1.26965832710266,0.734257698059082,0.942368865013123,1.49111568927765,-0.102064415812492,0.722947001457214,-1.13415479660034,-1.20138204097748,-0.203085362911224,-1.1988410949707,-0.904477953910828
"cable",-1.10812318325043,-0.255512684583664,1.04067957401276,-1.07934391498566,-1.82175290584564,1.07295322418213,1.24883282184601,0.347667783498764,1.24340426921844,-0.890625596046448,-0.137952923774719,-0.182934671640396,1.28675019741058,-0.361379653215408,-0.419704496860504,0.366538107395172,0.392794340848923,-0.647451877593994,1.43072438240051,0.82482498884201,-1.58486664295197,-0.212329044938087,0.178685799241066,0.786522090435028,0.946927845478058,-0.284854203462601,-1.30590951442719,-1.16523087024689,1.58642578125,-1.92144310474396,1.08251571655273,-0.42499378323555,0.413797318935394,-2.49181222915649,-2.16836810112,-0.0609900690615177,-0.505426347255707,-0.0133021390065551,0.675410628318787,-0.834019660949707,0.0665675550699234,0.015561536885798,-0.643321752548218,-0.369161158800125,0.54633241891861,1.20916521549225,0.291374653577805,0.452250182628632,1.23566126823425,-1.04135453701019
"idk",-1.06885778903961,-1.70131874084473,0.085256390273571,-0.325655102729797,-0.864980399608612,1.80230045318604,0.953674793243408,-0.160664498806,-0.874341428279877,1.09538924694061,-2.45508575439453,-0.0158121157437563,0.205723881721497,0.652260422706604,-0.610680878162384,-0.864294409751892,-0.808300137519836,0.0174965765327215,0.773263812065125,1.13152503967285,2.0962188243866,0.338152706623077,2.11821126937866,1.68559181690216,-0.472053110599518,-1.7087014913559,0.268189132213593,1.32844722270966,-0.642784237861633,-0.144390866160393,0.345869064331055,1.67751371860504,0.989860415458679,-0.735957205295563,0.0947486981749535,0.503506124019623,0.830987513065338,-0.110143423080444,-0.818390548229218,1.37960922718048,-0.0176638457924128,0.744371652603149,-0.0902047455310822,-0.400255590677261,-0.521316051483154,0.0708450153470039,-0.0116197085008025,0.371988892555237,0.385421216487885,-1.50882267951965
"quit",1.97180616855621,0.266049206256866,0.248944371938705,-0.810771822929382,2.8427791595459,0.467908889055252,0.172004774212837,1.74730944633484,-1.23298335075378,-0.352434098720551,0.39031770825386,-0.614337682723999,-0.361309051513672,0.210003167390823,0.647584021091461,-0.361779361963272,0.917368233203888,-0.424702763557434,0.320166677236557,1.40306854248047,2.38038969039917,1.40405893325806,-0.436318933963776,-1.14131903648376,1.50050842761993,0.0278509706258774,-0.50541079044342,0.736500382423401,0.265154898166656,-0.753757894039154,1.22050845623016,0.408514022827148,-0.150721743702888,-0.352761924266815,-0.701161801815033,0.132836490869522,1.85612690448761,0.0125176748260856,0.664746344089508,-0.566020131111145,2.33144235610962,-0.40825629234314,-0.0918982475996017,0.240667179226875,-0.864687502384186,0.321254551410675,0.322961509227753,-0.127807602286339,1.22775399684906,-0.677719831466675
"types",0.0728676095604897,-0.829906821250916,0.207081571221352,-1.1234974861145,-1.08818674087524,1.25062501430511,-1.02978646755219,0.579074621200562,0.452968209981918,-2.03894376754761,-0.279751002788544,1.0797997713089,-0.647683680057526,0.489609330892563,1.06136500835419,0.398744344711304,-1.27759790420532,-0.274131447076797,-0.160427451133728,-0.321968525648117,0.757884621620178,0.548094630241394,-2.56327652931213,-0.465759664773941,-0.91582590341568,0.797318637371063,-0.719406843185425,-1.36938071250916,-0.342074573040009,-0.455944538116455,-0.239303112030029,0.0746795907616615,2.11692571640015,0.365347862243652,-0.708438098430634,1.07975459098816,-0.90456759929657,1.26450073719025,-0.729148983955383,0.4007827937603,1.44739043712616,0.819850862026215,2.02330255508423,0.58084899187088,-0.289168626070023,-0.0847546085715294,-1.8311665058136,-0.838812947273254,-1.29586946964264,0.36653658747673
"constantly",0.24578782916069,0.448259294033051,1.15127432346344,0.191370293498039,-0.214547276496887,0.634617149829865,0.648175656795502,-0.308507412672043,0.19643759727478,-0.0414610467851162,-0.201430916786194,-0.104998059570789,-1.30907547473907,-0.436427861452103,-1.41558110713959,0.65852952003479,-1.30333232879639,-1.61484026908875,2.85510158538818,0.372585654258728,1.12420809268951,-0.128463298082352,2.10573506355286,-1.90220057964325,-0.737952530384064,-0.465403705835342,-1.31046974658966,0.907983779907227,-0.5411576628685,-0.768794238567352,0.631428897380829,-1.40628325939178,-0.0197966750711203,-0.323283731937408,0.248719349503517,0.683176517486572,1.31607568264008,1.04619777202606,0.0119694219902158,-0.359260648488998,2.44534873962402,0.0940388813614845,1.61061954498291,0.50299060344696,0.234929606318474,-0.725407421588898,-0.685902059078217,0.470078974962234,-0.323102563619614,-0.826993882656097
"lte",-0.568621754646301,0.750092148780823,1.94435882568359,-1.13025367259979,-2.45905375480652,0.0833010599017143,-0.791049242019653,0.47106659412384,0.250482052564621,-0.703463017940521,0.0298868268728256,0.73015022277832,-1.0419727563858,-0.0653181225061417,-0.626421332359314,-0.984446287155151,-2.77133536338806,-0.588143110275269,-0.875601470470428,-1.11987102031708,0.912340104579926,0.653065741062164,1.30624675750732,0.617767930030823,0.260841131210327,0.759207665920258,0.213730305433273,0.91807097196579,-0.690713465213776,-0.66237610578537,0.497131913900375,0.362530112266541,-1.05551660060883,-0.655863404273987,-0.825778126716614,0.574924886226654,0.855091214179993,-0.602377831935883,-0.983155369758606,-0.544980108737946,1.95593333244324,1.75456058979034,1.11280930042267,-0.602667927742004,-0.417654484510422,1.15726089477539,-0.089517630636692,1.33091509342194,0.585818290710449,-0.577856600284576
"reliability",1.11021602153778,-0.026893911883235,0.727469146251678,-1.00883615016937,-0.755831062793732,0.911133646965027,-0.172067329287529,1.38620913028717,0.234843179583549,-1.66832196712494,0.610103666782379,-0.0479314886033535,-1.25492000579834,-0.0925441309809685,1.38708972930908,0.850920617580414,-1.35154151916504,0.0937494561076164,-1.18643605709076,-0.107280068099499,-1.9362860918045,1.11385607719421,0.561347842216492,-1.28385448455811,1.37999749183655,1.54422879219055,-1.0157927274704,1.10394561290741,-1.12095069885254,-1.10085391998291,-0.273671269416809,0.0041677039116621,-0.241910964250565,1.04255056381226,-0.225783929228783,-1.755535364151,1.41528642177582,-1.03529262542725,0.00641830777749419,1.66288936138153,-0.777998805046082,0.243575409054756,1.09021317958832,-0.501178324222565,1.24079918861389,1.39208841323853,0.10066145658493,0.996428310871124,-0.275373756885529,-0.593975365161896
"😁",1.20549190044403,0.450671762228012,-0.712960183620453,-1.83112025260925,-0.0570030584931374,-1.15239942073822,-0.207164570689201,-0.00267287483438849,-0.0676800534129143,0.143355831503868,-0.223288103938103,0.346719324588776,-0.640025317668915,-0.271451443433762,-0.875223457813263,-0.978496253490448,-1.37790679931641,0.0696075409650803,-1.19672477245331,2.42358422279358,-0.14905209839344,-1.45370709896088,0.317229509353638,0.777324378490448,-0.0675261095166206,-0.760741174221039,1.30886936187744,0.12510858476162,-1.64247536659241,1.80201423168182,-0.885440766811371,-0.521014273166656,-0.363654017448425,-0.965100824832916,-1.2481073141098,-1.22111308574677,-1.48178970813751,0.0808723419904709,-0.789330720901489,-0.161539748311043,1.61765289306641,-0.468798160552979,-1.67999649047852,0.733626544475555,1.26222407817841,0.27862086892128,1.75218415260315,-0.77253395318985,0.864237546920776,0.31324490904808
"being",-0.707331657409668,0.572704136371613,-0.131357580423355,0.202443033456802,0.0272743348032236,-1.35470378398895,-0.0471405647695065,1.35820949077606,-0.0527619943022728,0.628603100776672,-0.680821478366852,-0.143001779913902,-0.339594960212708,1.17103159427643,1.57329559326172,-0.0667362287640572,0.0827982798218727,0.875516772270203,-2.51537322998047,-0.362659126520157,0.0633312165737152,1.44999372959137,-1.9189966917038,-0.381233930587769,0.0493692234158516,1.29096937179565,1.24301087856293,-0.463699758052826,-0.183940321207047,-0.250694572925568,0.0840536281466484,1.52556025981903,0.427634298801422,-0.995182752609253,-0.463138371706009,1.82074499130249,0.604091823101044,-1.21150088310242,-0.135572105646133,2.48885226249695,1.52980935573578,-0.434431850910187,0.986616194248199,-0.317068427801132,0.627425074577332,-0.264445245265961,-0.416403442621231,1.49773466587067,0.0486739166080952,1.52375376224518
"renewed",1.67855298519135,-0.206060335040092,1.84553611278534,0.100787341594696,-0.371386885643005,-0.0626553148031235,-1.02630579471588,-0.832408547401428,0.489082008600235,-0.728393018245697,-0.72035425901413,-0.327387928962708,-1.32793772220612,-0.054194800555706,1.54314458370209,-0.0227152798324823,0.458763092756271,0.321322560310364,0.544838070869446,1.11942636966705,-2.77478408813477,0.00627839891240001,-1.43488585948944,-0.745829224586487,-0.220048993825912,-0.549228489398956,0.200681015849113,0.252255707979202,-0.289094746112823,-0.118292756378651,-0.0730856657028198,1.8025826215744,-1.40851056575775,0.3937047123909,1.30724585056305,1.1682116985321,-0.813535630702972,0.0205281041562557,-0.590249180793762,1.570756316185,-1.22980177402496,-2.57130908966064,-0.182597011327744,0.623809158802032,1.01391923427582,1.05917394161224,0.494010895490646,-0.690259754657745,0.398717045783997,0.202287763357162
"95",-0.266717314720154,-0.218091607093811,0.481250673532486,-0.454996049404144,-2.03630375862122,-0.246638864278793,1.48501765727997,-1.05218410491943,0.020042359828949,0.295611947774887,-0.556653201580048,1.24376654624939,0.742256104946136,-2.33511781692505,0.808943212032318,1.98122191429138,-1.26120400428772,0.852728128433228,-0.023905910551548,0.91083300113678,-1.31721866130829,0.077113501727581,-0.288197845220566,0.232467979192734,-0.30140408873558,0.791788220405579,-1.20890772342682,0.231438398361206,0.548795104026794,0.946595549583435,-0.614132881164551,0.40068393945694,0.12447402626276,0.759028971195221,0.601866662502289,0.476405739784241,1.03798770904541,-0.68733948469162,1.59657955169678,-1.23127090930939,0.826071977615356,0.224794492125511,0.208877488970757,-0.0318870544433594,0.0991097837686539,-1.78549182415009,2.061368227005,-0.832368910312653,1.81583285331726,1.17928075790405
"she",0.586118459701538,0.571320354938507,-0.699618637561798,0.655028700828552,1.19125247001648,0.112045437097549,-0.0143448170274496,-0.800739347934723,0.292351841926575,-0.620014250278473,1.14477252960205,0.199309900403023,-3.35753083229065,0.0686174184083939,-0.312478482723236,-0.789261400699615,0.370287537574768,-0.25778916478157,1.35706984996796,0.612612724304199,-0.163709074258804,1.99100852012634,1.13598465919495,1.17443037033081,-1.11443614959717,1.37574779987335,1.51352167129517,-0.732795238494873,0.0550828278064728,-0.306536585092545,-1.14683830738068,1.23740577697754,-0.592737972736359,-0.108969926834106,-0.700120985507965,-0.823305368423462,1.04357314109802,-0.751385807991028,0.86843740940094,0.532564401626587,-0.186230361461639,0.989214599132538,-1.3773387670517,0.684651851654053,-0.853458940982819,-1.30794298648834,-0.359179794788361,-0.211058527231216,-1.35991203784943,-1.57143819332123
"came",-0.493714600801468,0.466018110513687,-2.68199777603149,-0.321423470973969,-0.0428047254681587,-0.211366087198257,0.664544939994812,0.569264352321625,-0.636488020420074,-0.55863893032074,0.115230537950993,1.83411192893982,0.117854937911034,-0.005781055893749,1.03448879718781,0.584430336952209,-0.15196481347084,1.62294018268585,1.26676785945892,-0.939371287822723,-1.07163119316101,-0.161193907260895,-1.63461673259735,0.938554048538208,0.382186323404312,0.29213684797287,0.921236395835876,-1.06718468666077,2.16078662872314,-0.772373080253601,-0.784275710582733,1.45829796791077,0.459954977035522,-0.707432389259338,-0.367589473724365,0.881495177745819,-1.06389498710632,1.67225825786591,1.20377957820892,-0.66952908039093,0.421907871961594,0.721094191074371,-0.947896301746368,-1.19154453277588,1.30972003936768,1.26131772994995,-0.0831200107932091,1.09062302112579,-0.28751403093338,0.872530996799469
"media",-0.857223689556122,0.612662076950073,-1.16539907455444,0.0261722505092621,-0.723462581634521,-0.848494827747345,-0.963426351547241,1.0803120136261,-0.12224754691124,-1.42471933364868,1.48462820053101,-1.71859276294708,1.0798032283783,0.235573589801788,-0.501323282718658,0.650680303573608,-2.26458930969238,-1.19209229946136,-0.362009882926941,0.755732119083405,0.562678694725037,-0.2463618516922,-1.44534516334534,0.394330322742462,0.51688277721405,-1.48988246917725,-2.68731212615967,1.85823917388916,-0.413483649492264,-0.897828757762909,-0.451226353645325,-0.216640844941139,-1.38441479206085,0.910155057907104,-0.616995394229889,-0.0397578068077564,-0.411465585231781,0.12206057459116,-1.06752288341522,-0.734738230705261,0.24855749309063,0.817901492118835,1.14460182189941,-0.721954882144928,0.0947448536753654,-0.737108170986176,-1.44293236732483,-0.250644654035568,0.0619176961481571,-0.759653627872467
"crisp",-0.803102791309357,-0.590181469917297,-1.03192317485809,-0.369056046009064,-0.350691080093384,1.15549755096436,-0.704872906208038,2.41514158248901,0.33378192782402,-0.0745911449193954,-0.143643856048584,-0.263916820287704,-0.0464005582034588,-2.75378394126892,-0.96791273355484,0.853376686573029,0.691125690937042,0.325168609619141,0.416370689868927,-1.22257912158966,-1.73654448986053,0.818307220935822,2.63695788383484,1.02928185462952,0.894210815429688,0.205268159508705,-1.42711615562439,-0.803338646888733,0.520495772361755,-1.41487526893616,0.0330825559794903,-0.21630197763443,0.153025776147842,0.377235263586044,-0.681775867938995,-1.15939748287201,1.72602808475494,0.355363816022873,-0.729889333248138,0.102115333080292,1.45492005348206,-0.765432417392731,-0.60729044675827,-0.570494115352631,0.0266955066472292,0.403656035661697,-0.206715896725655,0.518924653530121,-1.10774111747742,-0.206801041960716
"cricket",-0.0160325802862644,1.12349009513855,0.727506160736084,-1.02130925655365,-0.203460544347763,-0.608828544616699,1.03761148452759,0.763396441936493,-0.386777877807617,0.0727846249938011,-0.574375569820404,0.797595977783203,-1.26674067974091,-0.0393686890602112,-1.97577095031738,0.164738103747368,-1.66315269470215,0.00139539339579642,1.5148891210556,2.30815029144287,1.38256514072418,1.73186731338501,0.996705055236816,-0.539862871170044,-0.215088307857513,0.368203848600388,1.23622477054596,-1.24302351474762,0.323465824127197,-0.351148813962936,0.929387509822845,0.036970142275095,-0.946704387664795,-0.0246170293539762,-0.510184168815613,-0.808448612689972,0.977968275547028,1.64750099182129,-1.15666937828064,-0.529390513896942,0.618340492248535,0.925830364227295,-0.733254551887512,0.477375686168671,-0.624342143535614,-0.602790176868439,1.43694353103638,2.31238532066345,0.483045369386673,0.0138321751728654
"luck",1.27195274829865,1.00886428356171,-1.94910097122192,-1.7953428030014,-0.165871918201447,0.303469628095627,0.505872488021851,-2.09633302688599,-1.59844624996185,1.01973307132721,-0.69082647562027,-1.03188741207123,-1.12643253803253,-1.32915425300598,0.00257263099774718,-0.690287292003632,1.18135547637939,-2.12302660942078,0.236435443162918,-0.201749593019485,0.286119908094406,0.435763597488403,-0.566625773906708,-0.00572579866275191,0.19895413517952,-0.296136409044266,-0.426171481609344,0.827480554580688,-1.18827486038208,-0.701439619064331,-0.263721019029617,-0.0158093795180321,1.01552987098694,-0.886049091815948,-1.02833533287048,0.0518657527863979,-1.19819235801697,0.612555623054504,-0.00443248823285103,-0.708240866661072,-1.00584208965302,-0.925629317760468,1.06490087509155,1.45880305767059,0.277050077915192,-0.0949918031692505,0.228125184774399,-1.30279076099396,-2.14745998382568,0.772619366645813
"say",1.99145579338074,1.29808712005615,-0.939666271209717,-0.0608364008367062,0.478181898593903,0.017228439450264,-0.118730403482914,0.645650148391724,-0.364935964345932,0.669224858283997,-1.6114422082901,-1.53065359592438,-0.938697099685669,-0.05893849208951,2.62377333641052,-0.384477585554123,-0.0664553791284561,0.974774181842804,0.744056105613708,1.62346982955933,1.50971400737762,-0.433232069015503,1.81146144866943,0.466426998376846,-0.655491590499878,-1.55729508399963,-0.0415766201913357,1.11923956871033,0.406611710786819,-0.968285322189331,-0.0901356339454651,0.246064141392708,-0.277293264865875,0.752914726734161,-0.71919971704483,0.129441395401955,0.303909748792648,-0.708411574363708,0.672406315803528,0.795739829540253,-1.61951267719269,-0.50577712059021,-0.174835577607155,0.0283230226486921,-0.481842815876007,-2.3891589641571,0.525250017642975,-0.495947301387787,1.12018609046936,-0.70023375749588
"notes",-2.01138925552368,-1.20509922504425,0.189284160733223,0.381114035844803,-1.83457159996033,1.89829432964325,-0.867691218852997,0.974711000919342,0.967311441898346,1.32169330120087,0.860950171947479,0.461412817239761,1.90997052192688,0.447636425495148,-1.3660843372345,1.70288002490997,-0.772364437580109,-0.862532377243042,-0.349026173353195,-0.669384896755219,1.07232964038849,-1.29391312599182,-0.414953976869583,-0.385732650756836,-0.871515929698944,0.535039067268372,-0.26088684797287,-0.462314397096634,-1.63040888309479,-0.967574834823608,0.15950109064579,-0.891164481639862,-0.117338672280312,0.469960451126099,-0.79826021194458,-0.468240141868591,0.0887374952435493,1.46466290950775,-1.74691772460938,0.999955117702484,1.03815126419067,-0.22876937687397,-1.48571836948395,0.205029845237732,-0.145711660385132,0.4216588139534,-0.804104328155518,-0.195693895220757,0.515769004821777,0.88057005405426
"thinks",-0.932546555995941,0.815347492694855,0.623046875,-0.104820407927036,-1.6896790266037,0.640092432498932,-0.860152959823608,-0.407662808895111,0.70101410150528,0.403502225875854,0.04932676628232,0.329263418912888,-2.22985696792603,-0.094477079808712,-0.658332943916321,-0.588225483894348,-2.58355140686035,-0.190283089876175,-0.187817260622978,0.546243131160736,2.03650665283203,-0.8685502409935,0.425904303789139,-0.184538260102272,0.788380324840546,-0.446089923381805,-0.263956487178802,-0.48629367351532,0.50616991519928,1.45492351055145,-0.840891599655151,-0.236171796917915,-0.886985540390015,-0.456870943307877,-0.533019661903381,-0.554493963718414,-0.118356816470623,0.181755483150482,0.840458869934082,0.466192752122879,-0.567032635211945,1.21134197711945,1.39600956439972,0.762708842754364,-1.10989558696747,1.19650053977966,-0.515324532985687,0.669746935367584,-1.10027253627777,-3.07898020744324
"tries",-1.82028615474701,0.690092086791992,0.655871391296387,-0.98798406124115,-1.35764288902283,0.691875636577606,-0.791899919509888,0.184550240635872,0.465374827384949,1.63155329227448,0.284324914216995,0.640002906322479,-0.215697064995766,1.28962326049805,0.379311621189117,-2.16389679908752,0.281257212162018,-0.877627491950989,-0.400320380926132,0.10273776948452,1.82969176769257,1.49781405925751,0.128207728266716,-0.967342376708984,-0.303689897060394,0.0666585862636566,0.112753003835678,-1.07113528251648,0.508846998214722,-0.803187787532806,0.347746789455414,0.319048374891281,0.443851619958878,-0.247308880090714,-0.430393218994141,1.76256513595581,2.26515078544617,2.05511569976807,-0.254074484109879,-1.04154324531555,-0.131548449397087,1.36703431606293,0.654085695743561,0.939971208572388,0.754886627197266,0.37452444434166,-1.49260520935059,-0.716239809989929,-0.0627089217305183,-1.12374353408813
"faster",-0.229050934314728,0.280162900686264,0.120343126356602,1.39178943634033,-0.651437044143677,-1.31221032142639,-1.12303853034973,0.591006934642792,1.62970590591431,0.86944717168808,0.86817854642868,-0.0526720136404037,-0.970799922943115,-0.793909966945648,-0.19182588160038,0.0911338552832603,-1.06460988521576,-1.29492235183716,-0.642467856407166,-0.0671481192111969,-2.52662229537964,0.09858288615942,0.144933477044106,-1.29921221733093,0.811044216156006,-0.299821823835373,-0.504012703895569,0.824692666530609,-1.05418384075165,-0.583735346794128,0.528518795967102,0.492498755455017,-0.198538959026337,0.491175293922424,-1.87457036972046,0.306215733289719,1.24652493000031,0.439268499612808,0.160107910633087,-1.69657361507416,1.093390583992,-0.0505582764744759,-1.55308949947357,-0.0203376282006502,1.01204097270966,-0.173434600234032,0.305842459201813,-1.54670548439026,0.84867262840271,-2.64169335365295
